beacon;city;faaId;iata;rwy_num;mag_dec;wmoId;site;runways;name;lat;lid;country;icao;priority;passengers;rwy_len;lon;type;source;state;tz;use;subd;prior;ind;city_icao;country_code;traffic;information;elevation_aerodrome;TOWER_COMMUNICATION;AERODROME_SERVICES;AERODROME_CTR;freqs.RADIO;freqs.ATIS;freqs.DELIVERY/GROUND;freqs.TOWER;freqs.APPROACH;freqs.SAR;freqs.TELEPHONE;freqs.FIC_NAME;freqs.FIC_FREQUENCY;freqs.FIC_NAME_2;freqs.FIC_FREQUENCY_2;url.aviationweather.airport;url.wikipedia;url.website;url.geo;url.wikipedia.aerodrome.image;url.custom_url
;Bramsche;;;;;;;[{'id': '07/25', 'dimension': '', 'surface': {'type': 'soft', 'surface': 'grass', 'condition': None}, 'alignment': None, 'number': ['07', '25'], 'length': 2297, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '2297', 'LDA': None, '07': {'latlon': [52.382222222222225, 7.911666666666667], 'elevation': '177', 'heading': '067', 'displaced threshold': None}, '25': {'latlon': [52.38722222222222, 7.9222222222222225], 'elevation': '177', 'heading': '247', 'displaced threshold': None}, 'dimension2': ['3084 x 98 feet', '940 x 30 meters'], 'slope': 0, 'properties': None}];Achmer Airport;52.3772201538;;Germany;EDXA;;;;7.9133329391;;;;Europe/Berlin;public;Niedersachsen;;;Bramsche (EDXA);DE;;;177.0;False;False;False;;;;;;;;;;;;;https://en.wikipedia.org/wiki/Achmer_Aerodrome;[];https://geohack.toolforge.org/geohack.php?pagename=Achmer_Aerodrome&params=52_22.65_N_007_54.81_E_region:DE_type:airport;https://upload.wikimedia.org/wikipedia/commons/f/f7/Aerial_image_of_the_Achmer_airfield.jpg;
;Busum;;HEI;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [54.1533317566, 8.9016666412], 'elevation': 7.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Heide-Busum Airport;54.1533317566;;Germany;EDXB;;;;8.9016666412;;;;Europe/Berlin;public;Schleswig-Holstein;;;Busum (EDXB);DE;;;7.0;False;False;False;;;;;;;;;;;;;;;;;
;Schleswig;;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [54.42527771, 9.5416669846], 'elevation': 52.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Schleswig-Kropp Airport;54.42527771;;Germany;EDXC;;;;9.5416669846;;;;Europe/Berlin;private;Schleswig-Holstein;;;Schleswig (EDXC);DE;;;52.0;False;False;False;;;;;;;;;;;;;;;;;
;Bohmte;;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [52.3513908386, 8.328332901], 'elevation': 148.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Bohmte-Bad Essen Airport;52.3513908386;;Germany;EDXD;;;;8.328332901;;;;Europe/Berlin;public;Nordrhein-Westfalen;;;Bohmte (EDXD);DE;;;148.0;False;False;False;;;;;;;;;;;;;;;;;
;Rheine;;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [52.276389, 7.492778], 'elevation': 131.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Rheine-Eschendorf Airport;52.276389;;Germany;EDXE;;;;7.492778;;;;Europe/Berlin;public;Nordrhein-Westfalen;;;Rheine (EDXE);DE;;;131.0;False;False;False;;;;;;;;;;;;;;;;;
;Flensburg;;FLF;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [54.7733345032, 9.3788890839], 'elevation': 131.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Flensburg-Schäferhaus Airport;54.7733345032;;Germany;EDXF;;;;9.3788890839;;;;Europe/Berlin;public;Schleswig-Holstein;;;Flensburg (EDXF);DE;;;131.0;False;False;False;;;;;;;;;;;;;;;;;
;Melle;;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [52.2008323669, 8.3805561066], 'elevation': 236.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Melle-Gronegau Airport;52.2008323669;;Germany;EDXG;;;;8.3805561066;;;;Europe/Berlin;public;Nordrhein-Westfalen;;;Melle (EDXG);DE;;;236.0;False;False;False;;;;;;;;;;;;;;;;;
;Helgoland;;HGL;;;;;[{'id': '15/33', 'dimension': '', 'surface': {'type': 'hard', 'surface': 'asphalt', 'condition': None}, 'alignment': None, 'number': ['15', '33'], 'length': 1575, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '1575', 'LDA': None, '15': {'latlon': [54.1852798462, 7.9158329964], 'elevation': 8.0, 'heading': '15', 'displaced threshold': None}, '33': {'latlon': [54.1852798462, 7.9158329964], 'elevation': 8.0, 'heading': '33', 'displaced threshold': None}, 'slope': 0, 'properties': 'concrete'}, {'id': '3/21', 'dimension': '', 'surface': {'type': 'hard', 'surface': 'asphalt', 'condition': None}, 'alignment': None, 'number': ['3', '21'], 'length': 1217, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '1217', 'LDA': None, '3': {'latlon': [54.1852798462, 7.9158329964], 'elevation': 8.0, 'heading': '3', 'displaced threshold': None}, '21': {'latlon': [54.1852798462, 7.9158329964], 'elevation': 8.0, 'heading': '21', 'displaced threshold': None}, 'slope': 0, 'properties': 'concrete'}, {'id': '6/24', 'dimension': '', 'surface': {'type': 'hard', 'surface': 'asphalt', 'condition': None}, 'alignment': None, 'number': ['6', '24'], 'length': 846, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '846', 'LDA': None, '6': {'latlon': [54.1852798462, 7.9158329964], 'elevation': 8.0, 'heading': '6', 'displaced threshold': None}, '24': {'latlon': [54.1852798462, 7.9158329964], 'elevation': 8.0, 'heading': '24', 'displaced threshold': None}, 'slope': 0, 'properties': 'concrete'}];Helgoland-Dune Airport;54.1852798462;;Germany;EDXH;;;;7.9158329964;;;;Europe/Berlin;public;Schleswig-Holstein;;;Helgoland (EDXH);DE;;;7.0;False;False;False;;;;;;;;;;;;;https://en.wikipedia.org/wiki/Heligoland_Airfield;http://www.flughafen-helgoland.de;https://geohack.toolforge.org/geohack.php?pagename=Heligoland_Airfield&params=54_11_09_N_007_54_52_E_region:DE-SH_type:airport;https://upload.wikimedia.org/wikipedia/commons/0/0f/Aerial_image_of_the_Helgoland-D%C3%BCne_airfield.jpg;
;Nienburg/Weser;;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [52.7097206116, 9.1625003815], 'elevation': 82.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Nienburg-Holzbalge Airport;52.7097206116;;Germany;EDXI;;;;9.1625003815;;;;Europe/Berlin;public;Niedersachsen;;;Nienburg/Weser (EDXI);DE;;;82.0;False;False;False;;;;;;;;;;;;;;;;;
;Husum;;QHU;;;;;[{'id': '03/21', 'dimension': '', 'surface': {'type': 'hard', 'surface': 'asphalt', 'condition': None}, 'alignment': None, 'number': ['03', '21'], 'length': 4757, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '4757', 'LDA': None, '03': {'latlon': [54.51138888888889, 9.135555555555555], 'elevation': '62', 'heading': '032', 'displaced threshold': '1017 Feet'}, '21': {'latlon': [54.52166666666667, 9.147777777777778], 'elevation': '62', 'heading': '212', 'displaced threshold': '1017 Feet'}, 'dimension2': ['4757 x 98 feet', '1450 x 30 meters'], 'slope': 0, 'properties': None}];Husum-Schwesing Airport;54.5099983215;;Germany;EDXJ;;;;9.1383333206;;;;Europe/Berlin;public;Schleswig-Holstein;;;Husum (EDXJ);DE;;;62.0;False;False;False;;;;;;;;;;;;;https://en.wikipedia.org/wiki/Husum_Schwesing_Airport;[];https://geohack.toolforge.org/geohack.php?pagename=Husum_Schwesing_Airport&params=54_30_55_N_009_08_41_E_region:DE_type:airport;;
;Leck;;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [54.7900009155, 8.961388588], 'elevation': 23.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Leck Airport;54.7900009155;;Germany;EDXK;;;;8.961388588;;;;Europe/Berlin;public;Schleswig-Holstein;;;Leck (EDXK);DE;;;23.0;False;False;False;;;;;;;;;;;;;;;;;
;Barsel;;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [53.1644439697, 7.7938890457], 'elevation': 10.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Barsel Airport;53.1644439697;;Germany;EDXL;;;;7.7938890457;;;;Europe/Berlin;public;Niedersachsen;;;Barsel (EDXL);DE;;;10.0;False;False;False;;;;;;;;;;;;;;;;;
;Sankt Michaelisdonn;;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [53.9780578613, 9.1447219849], 'elevation': 125.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];St. Michaelisdonn Airport;53.9780578613;;Germany;EDXM;;;;9.1447219849;;;;Europe/Berlin;public;Schleswig-Holstein;;;Sankt Michaelisdonn (EDXM);DE;;;125.0;False;False;False;;;;;;;;;;;;;;;;;
;Cuxhaven;;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [53.7672233582, 8.6436109543], 'elevation': 72.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Nordholz-Spieka Airport;53.7672233582;;Germany;EDXN;;;;8.6436109543;;;;Europe/Berlin;public;Niedersachsen;;;Cuxhaven (EDXN);DE;;;72.0;False;False;False;;;;;;;;;;;;;;;;;
;Sankt Peter-Ording;;PSH;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [54.3088874817, 8.6869440079], 'elevation': 7.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];St. Peter-Ording Airport;54.3088874817;;Germany;EDXO;;;;8.6869440079;;;;Europe/Berlin;public;Schleswig-Holstein;;;Sankt Peter-Ording (EDXO);DE;;;7.0;False;False;False;;;;;;;;;;;;;;;;;
;Harlesiel;;;;;;;[{'id': '09/27', 'dimension': '', 'surface': {'type': 'hard', 'surface': 'asphalt', 'condition': None}, 'alignment': None, 'number': ['09', '27'], 'length': 510, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '510', 'LDA': None, '09': {'latlon': [53.7066688538, 7.8202781677], 'elevation': 7.0, 'heading': '09', 'displaced threshold': None}, '27': {'latlon': [53.7066688538, 7.8202781677], 'elevation': 7.0, 'heading': '27', 'displaced threshold': None}, 'slope': 0, 'properties': None}];Harle Airport;53.7066688538;;Germany;EDXP;;;;7.8202781677;;;;Europe/Berlin;public;Niedersachsen;;;Harlesiel (EDXP);DE;;;7.0;False;False;False;;;;;;;;;;;;;https://en.wikipedia.org/wiki/Harle_Airfield;[];https://geohack.toolforge.org/geohack.php?pagename=Harle_Airfield&params=53_42_23.7_N_7_49_12_E_region:DE_type:airport;https://upload.wikimedia.org/wikipedia/commons/d/d7/Flugplatz_Harle_Geb%C3%A4ude.jpg;
;Rotenburg (Wumme);;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [53.1283340454, 9.348610878], 'elevation': 98.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Rotenburg (Wumme) Airport;53.1283340454;;Germany;EDXQ;;;;9.348610878;;;;Europe/Berlin;public;Niedersachsen;;;Rotenburg (Wumme) (EDXQ);DE;;;98.0;False;False;False;;;;;;;;;;;;;;;;;
;Rendsburg;;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [54.2200012207, 9.5994443893], 'elevation': 23.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Rendsburg-Schachtholm Airport;54.2200012207;;Germany;EDXR;;;;9.5994443893;;;;Europe/Berlin;public;Schleswig-Holstein;;;Rendsburg (EDXR);DE;;;23.0;False;False;False;;;;;;;;;;;;;;;;;
;Seedorf;;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [53.3355560303, 9.2594442368], 'elevation': 72.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Seedorf Airport;53.3355560303;;Germany;EDXS;;;;9.2594442368;;;;Europe/Berlin;public;Niedersachsen;;;Seedorf (EDXS);DE;;;72.0;False;False;False;;;;;;;;;;;;;;;;;
;Sierksdorf;;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [54.067779541, 10.7430562973], 'elevation': 79.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Sierksdorf/Hof Altona Airport;54.067779541;;Germany;EDXT;;;;10.7430562973;;;;Europe/Berlin;public;Schleswig-Holstein;;;Sierksdorf (EDXT);DE;;;79.0;False;False;False;;;;;;;;;;;;;;;;;
;Huttenbusch;;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [53.2866668701, 8.947221756], 'elevation': 10.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Huttenbusch Airport;53.2866668701;;Germany;EDXU;;;;8.947221756;;;;Europe/Berlin;public;Niedersachsen;;;Huttenbusch (EDXU);DE;;;10.0;False;False;False;;;;;;;;;;;;;;;;;
;Westerland;;GWT;2;;10018;Westerland/Sylt Arpt;[{'id': '14/32', 'dimension': '6955x148', 'surface': {'type': 'hard', 'surface': 'asphalt', 'condition': None}, 'alignment': '143', 'number': ['14', '32'], 'length': 6955, 'width': '148', 'TORA': None, 'TODA': None, 'ASDA': '6955', 'LDA': None, '14': {'latlon': [54.92111111111111, 8.34361111111111], 'elevation': '32', 'heading': '143', 'displaced threshold': None}, '32': {'latlon': [54.906388888888884, 8.35361111111111], 'elevation': '31', 'heading': '323', 'displaced threshold': None}, 'dimension2': ['6955 x 148 feet', '2120 x 45 meters'], 'slope': 0, 'properties': None}, {'id': '06/24', 'dimension': '5564x148', 'surface': {'type': 'hard', 'surface': 'asphalt', 'condition': None}, 'alignment': '058', 'number': ['06', '24'], 'length': 5564, 'width': '148', 'TORA': None, 'TODA': None, 'ASDA': '5564', 'LDA': None, '06': {'latlon': [54.91583333333333, 8.3375], 'elevation': '29', 'heading': '058', 'displaced threshold': None}, '24': {'latlon': [54.9175, 8.353333333333333], 'elevation': '52', 'heading': '238', 'displaced threshold': None}, 'dimension2': ['5564 x 148 feet', '1696 x 45 meters'], 'slope': 0, 'properties': None}];Westerland/Sylt Airport;54.9134;;Germany;EDXW;4;0.0;L;8.3391;ARP;Intl;SH;Europe/Berlin;public;Schleswig-Holstein;0;669;Westerland (EDXW);DE;;;51.0;True;True;True;;;;;;;;;;;;https://aviationweather.gov/api/data/airport?ids=EDXW&format=json;https://en.wikipedia.org/wiki/Sylt_Airport;http://www.flughafen-sylt.de/;https://geohack.toolforge.org/geohack.php?pagename=Sylt_Airport&params=54_54_48_N_008_20_26_E_region:DE_type:airport;https://upload.wikimedia.org/wikipedia/commons/0/06/Flughafen_Sylt_%2827767665869%29_%283%29.jpg;
;Wyk auf Fohr;;OHR;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [54.6844444275, 8.5283327103], 'elevation': 26.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Wyk Auf Fohr Airport;54.6844444275;;Germany;EDXY;;;;8.5283327103;;;;Europe/Berlin;public;Schleswig-Holstein;;;Wyk auf Fohr (EDXY);DE;;;26.0;False;False;False;;;;;;;;;;;;;;;;;
;Kuhrstedt;;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [53.5680541992, 8.7894439697], 'elevation': 26.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Kuhrstedt-Bederkesa Airport;53.5680541992;;Germany;EDXZ;;;;8.7894439697;;;;Europe/Berlin;public;Niedersachsen;;;Kuhrstedt (EDXZ);DE;;;26.0;False;False;False;;;;;;;;;;;;;;;;;
;Trier;;SPM;;;10607;Spangdahlem(AFB);[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [49.9726982117, 6.6925001144], 'elevation': 1197.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Spangdahlem Air Base;49.9726982117;;Germany;ETAD;5;;;6.6925001144;;;RP;Europe/Berlin;military;Rheinland-Pfalz;;;Trier (ETAD);DE;;;1197.0;False;False;False;;;;;;;;;;;;;;;;;
;Ramstein;;RMS;;;10614;Ramstein (AFB);[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [49.4369010925, 7.600279808], 'elevation': 776.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Ramstein Air Base;49.4369010925;;Germany;ETAR;5;;;7.600279808;;;RP;Europe/Berlin;military;Rheinland-Pfalz;;;Ramstein (ETAR);DE;;;776.0;False;False;False;;;;;;;;;;;;;;;;;
;Bamberg;;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [49.9205551147, 10.9141674042], 'elevation': 837.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Bamberg-Breitenau Airport;49.9205551147;;Germany;ETEJ;;;;10.9141674042;;;;Europe/Berlin;;Bayern;;;Bamberg (ETEJ);DE;;;837.0;False;False;False;;;;;;;;;;;;;;;;;
;Baumholder Army Air Field;;;;;;;[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [49.6502990723, 7.300069809], 'elevation': 0.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Baumholder Army Air Field;49.6502990723;;Germany;ETEK;;;;7.300069809;;;;Europe/Berlin;military;Rheinland-Pfalz;;;Baumholder Army Air Field (ETEK);DE;;;0.0;False;False;False;;;;;;;;;;;;;;;;;
;Giebelstadt Army Air Field;;GHF;;;;Giebelstadt(AFB);[{'id': '', 'dimension': '', 'surface': {'type': None, 'surface': None, 'condition': None}, 'alignment': None, 'number': [''], 'length': None, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [49.6481018066, 9.9664897919], 'elevation': 980.0, 'heading': '', 'displaced threshold': None}, 'dimension2': None, 'slope': None, 'properties': None}];Giebelstadt Army Air Field;49.6481018066;;Germany;ETEU;9;;;9.9664897919;;;BY;Europe/Berlin;;Bayern;;;Giebelstadt Army Air Field (ETEU);DE;;;980.0;False;False;False;;;;;;;;;;;;;;;;;
